sent?,avoid?,user_id,date,count,username,country,influence1,influence2,influence3,none_DS dev,alt_name,date,chronology,count,x,y,country2,countrycount,grandchildren
x,,229654,2013-02-08 15:30:40,0,Bless,CN,Cyril Scarlet,Frostmourne,cRyo[iceeicee],,,2013,877,0,,,,,
x,,1123082,,0,Rotte,CN,,,,,,2013,878,0,,,,,
x,dead,2132741,,0,SuperMoutarde,FR,,,,,,2013,879,0,,,,,
x,,930405,,0,Revy,IT,,,,,,2013,880,0,,,,,
x,hard,691222,2013-02-19 4:46:48,0,bomber34,DE,Larto,MoonFragrance,MoodyRPG,,,2013,881,0,,,,,
x,,1467715,2013-02-20 6:29:45,17,Gero,MX,Andrea,Krisom,Gonzvlo,,,2013,882,0,18112,1451,23,23,
x,std,480689,,1,Kin,FR,Star Stream,Frostmourne,La Cataline,,,2013,883,0,,,,,
x,dead,817044,,0,AsprikaQ,DE,,,,,,2013,884,0,,,,,
x,,1742622,2013-02-24 22:22:21,0,scanter,KR,K i A i,Startrick,,,,2013,885,0,,,,,
x,,888955,2013-02-26 10:56:58,1,Wafu,CZ,Nymph,grumd,Cyril Scarlet,,,2013,886,0,18112,471,1,1,
x,,1047883,2013-02-26 21:24:44,91,RLC,US,Nakagawa-Kanon,La Cataline,happy30,,,2013,887,0,18112,1871,213,391,200
x,,1446665,2013-03-03 10:08:38,0,Lanturn,CA,Glass,Andrea,DeadAlready,,,2013,888,0,,,,,
x,,445907,2013-03-03 21:53:16,0,Rare,JP,Patchouli,Natteke,Muya,,,2013,889,0,,,,,
x,,1635091,2013-03-05 6:30:38,0,Nemis,IT,La Cataline,,,,,2013,890,0,,,,,
x,,1867887,2013-03-10 20:15:06,1,Cancel,NL,Larto,Foreverends,Smoothie,,,2013,891,0,,,,,
x,,663131,2013-03-10 20:39:23,4,Loneight,TW,Licnect,LKs,DarknessAngel,,,2013,892,0,,,,,
x,,1974436,2013-03-20 20:34:44,4,HabiHolic,KR,,,,,,2013,893,0,,,,,
x,,10893469,,0,Kiyro,CL,,,,,,2013,894,0,,,,,
x,,1521445,2013-04-01 19:41:32,2,Xinely,ID,Hinsvar,blissfulyoshi,jonathanlfj,,,2013,895,0,,,,,
x,,836434,2013-04-03 20:33:32,1,Melt,CN,NatsumeRin,spboxer3,LKs,,,2013,896,0,,,,,
x,,1661227,2013-04-03 20:57:54,7,Satellite,JP,RLC,jonathanlfj,Rizia,,,2013,897,0,18632,1071,,,
x,,531224,,0,qkenan,CN,,,,,,2013,898,0,,,,,
x,,930165,2013-04-09 23:03:27,0,Mystyk,HU,Gens,dkun,,,,2013,899,0,,,,,
x,dead,353453,,0,MineC24,KR,,,,,,2013,900,0,,,,,
x,,1371514,2013-04-12 18:48:15,2,buhei,CN,Scorpiour,sherrie__fay,Snowy Dream,,,2013,901,0,,,,,
x,,478023,2013-04-14 19:57:05,0,Haya,DE,Smoothie,spboxer3,Monstrata,,,2013,902,0,,,,,
x,,1287964,2013-04-15 4:44:17,15,Irreversible,CH,Kiiwa,HanzeR,fanzhen0019,,,2013,903,0,18632,1451,16,16,
x,hard,776257,,0,shARPII,FR,,,,,,2013,904,0,,,,,
x,,626873,,0,DingGGu,KR,,,,,,2013,905,0,,,,,
x,,1545289,2013-04-25 11:54:14,0,Makyu,CO,RLC,La Cataline,SapphireGhost,,,2013,906,0,,,,,
x,,1343783,2013-04-25 18:38:56,0,pw384,CN,narakucrimson,Armin,,,384059043,2013,907,0,,,,,
x,,1779172,,0,Tari,US,,,,,,2013,908,0,,,,,
x,,314318,2013-04-26 20:52:49,0,Dai,ID,Sallad4ever,Niva,Andrea,,,2013,909,0,,,,,
x,dead,1025207,,0,Betsuto,TH,,,,,,2013,910,0,,,,,
x,,190768,2013-04-28 23:28:44,0,nanda2009,ID,Krisom,Andrea,RLC,,,2013,911,0,,,,,
x,,132098,2013-04-29 23:29:06,0,jogfi2002,CN,DJPop,NatsumeRin,LQA20Ans,,,2013,912,0,,,,,
x,dead,1202819,,0,blackabyss,ID,,,,,,2013,913,0,,,,,
x,,1425253,2013-05-05 10:33:56,0,DakeDekaane,MX,Krisom,Andrea,those,,,2013,914,0,,,,,
x,,1491415,,0,etc,US,,,,,,2013,915,0,,,,,
x,,631530,2013-05-06 0:05:29,2,Leader,IT,RLC,La Cataline,Natteke,,,2013,916,0,,,,,
x,,1822830,2013-05-08 18:26:57,1,Zero__wind,CN,NatsumeRin,Frostmourne,cRyo[iceeicee],,,2013,917,0,,,,,
x,,507282,2013-05-09 19:52:07,0,N E K O,CN,Frostmourne,,,,,2013,918,0,,,,,
x,dead,619514,,0,Sherry,JP,,,,,,2013,919,0,,,,,
x,,1285234,,0,P A N,TH,,,,,,2013,920,0,,,,,
x,,1574070,2013-05-16 21:28:28,6,Kloyd,JP,v2b,Mystearica,LKs,,,2013,921,0,18892,991,,,
x,dead,1866926,,0,shankishiro,AR,,,,,,2013,923,0,,,,,
x,,2075222,2013-06-08 0:06:10,2,Umi,FR,,,,,-Umi-,2013,924,0,,,,,
x,,167453,2013-06-09 1:26:32,3,cheesiest,US,RandomJibberish,Nakagawa-Kanon,fanzhen0019,,,2013,925,0,19152,751,,,
x,,2209412,2013-06-09 22:52:28,0,Oyatsu,VN,Laurier,Fycho,KantoKun,,,2013,926,0,,,,,
x,,1249323,2013-06-13 19:21:35,1,Hinsvar,ID,Niva,Jounzan,Kalibe,,,2013,927,0,19152,471,,,
x,,689266,2013-06-17 13:30:55,0,Verlaren,RU,cRyo[iceeicee],merchat7,CXu,,,2013,928,0,,,,,
x,,787542,2013-06-17 23:19:00,2,Chloe,CN,Skystar,,,,,2013,929,0,19152,591,,,
x,,1762954,2013-06-22 11:14:26,0,Raose,US,Narcissu,jonathanlfj,cRyo[iceeicee],,,2013,930,0,,,,,
x,,1876867,2013-06-22 12:11:25,26,Fycho,CN,cRyo[iceeicee],Lami,Skystar,,,2013,931,0,19152,1651,,,
x,,1458069,2013-06-22 22:07:49,0,koreapenguin,KR,Sonnyc,pishifat,Sure,,,2013,932,0,,,,,
x,dead,1157075,,0,Origami_Munchkin,US,,,,,,2013,933,0,,,,,
x,,1331937,2013-06-30 18:11:43,6,iyasine,JP,Jounzan,RLC,La Cataline,,,2013,934,0,19152,991,,,
x,,1629059,2013-07-01 10:36:32,5,Broccoly,US,,,,,,2013,935,0,19412,931,,,
x,,968756,2013-07-01 13:22:46,2,Foreverends,HK,nold_1702,HanzeR,val0108,,,2013,936,0,19412,611,,,
x,,1385760,2013-07-03 7:37:52,0,luxoDeh,IT,tutuhaha,Andrea,jonathanlfj,,,2013,937,0,,,,,
x,,343624,2013-07-04 1:26:06,2,pkhg,CL,pishifat,,,,,2013,938,0,,,,,
x,dead,1699726,,0,Cobra,US,,,,,,2013,939,0,,,,,
x,,1026491,2013-07-04 9:59:42,0,xChippy,NL,jonathanlfj,cRyo[iceeicee],Skystar,,,2013,940,0,,,,,
x,,1177149,2013-07-04 15:00:39,1,Autumn,CN,val0108,S h i a,NatsumeRin,,,2013,941,0,,,,,
x,,324768,2013-07-05 14:44:59,0,happy623,HK,nold_1702,Bakari,dkun,,,2013,942,0,,,,,
x,hard,1357150,2013-07-05 20:20:59,0,Senbonzakura,KR,Star Stream,val0108,Nakagawa Kanon,,,2013,943,0,,,,,
x,dead,1225588,,0,TrigonometrY,UA,,,,,,2013,944,0,,,,,
x,,682919,,0,ryuu,RU,,,,,,2013,945,0,,,,,
x,,937761,2013-07-13 19:24:26,0,[ Zzz ],KR,Andrea,Gero,,,,2013,946,0,,,,,
x,,1592447,2013-07-16 5:11:43,11,HanzeR,US,Skystar,fanzhen0019,cRyo[iceeicee],,,2013,947,0,19412,1271,,,
x,,1921587,2013-07-20 13:04:11,0,Jemmmmy,CN,Muya,ktgster,Nakagawa-Kanon,,,2013,948,0,,,,,
x,dead,567285,,0,1PSA,CN,,,,,,2013,949,0,,,,,
x,,2159014,2013-07-22 10:20:59,0,Sarasa,US,cRyo[iceeicee],Mythol,Skystar,,,2013,950,0,,,,,
x,,2032824,2013-08-04 15:55:42,3,Momochikun,ID,No_Gu,Kotone,kanpakyin,,,2013,951,0,,,,,
x,,1603923,2013-08-06 22:56:29,8,Delis,JP,DarkRingSystem,xsrsbsns,happy30,,,2013,952,0,19672,1071,,,
x,,1211737,2013-08-10 13:41:09,2,Zweib,CN,Saten,L_P,Jounzan,,,2013,953,0,,,,,
x,,1514083,2013-08-10 16:22:00,3,sjoy,CN,jonathanlfj,RLC,Nyquill,,,2013,954,0,,,,,
x,hard,2217336,2013-08-10 20:49:15,0,Heanday,FR,Frostmourne,Laurier,Ryafuka,,,2013,955,0,,,,,
x,dead,865132,,0,Reat,KR,,,,,,2013,956,0,,,,,
x,dead,140490,,0,Genshin,IT,,,,,,2013,957,0,,,,,
x,,2087439,2013-08-16 0:46:24,0,Snaggletooth,AT,val0108,tutuhaha,,,Rainmon,2013,958,0,,,,,
x,,1715720,2013-08-18 2:29:48,6,Asphyxia,FI,RLC,Kyshiro,handsome,,,2013,959,0,19672,931,,,
x,,1546760,2013-08-18 19:19:08,2,jyc-Binggan,CN,DaRRi,100pa,,,,2013,960,0,19672,591,,,
x,,416662,2013-08-20 5:18:35,34,Hollow Wings,CN,Lesjuh,Shinxyn,,,,2013,961,0,19672,1731,,,
x,hard,2005843,,0,[Epicz],DE,,,,,,2013,962,0,,,,,
x,,1275900,,0,Itachi_Uchiha,DE,,,,,,2013,963,0,,,,,
x,,69333,,0,Jinxy,SG,,,,,,2013,964,0,,,,,
x,,2782104,2013-08-25 15:59:22,2,Startrick,KR,Frostmourne,,,,,2013,965,0,,,,,
x,,1481684,,0,S o a p,CN,,,,,,2013,966,0,,,,,
x,,1280801,2013-08-31 21:22:40,2,KantoKun,TH,No_Gu,captin1,Guy,,,2013,967,0,19672,551,,,
x,,120823,2013-09-02 2:57:22,0,ZLOdeuka-,RU,KIA,DMBee,IceBeam,,,2013,968,0,,,,,
x,,895581,2013-09-02 23:53:34,0,-GN,NO,Shiirn,Nakagawa-Kanon,Lesjuh,,,2013,969,0,,,,,
x,,2702161,2013-09-03 17:48:12,0,Unsfamiliar,AU,jonathanlfj,11t,Fycho,,,2013,970,0,,,,,
x,,989377,2013-09-06 19:13:08,3,Damnae,FR,Natteke,La Cataline,Rue,,,2013,971,0,19932,751,,,
x,,1948827,,0,Alarido,BR,,,,,,2013,972,0,,,,,
x,,1895678,2013-09-09 3:19:03,0,AnreFM,ID,Kiiwa,Irreversible,,,,2013,973,0,,,,,
x,,1848318,2013-09-09 18:42:03,34,Jounzan,RU,Rue,happy30,tsuka,,EvilElvis,2013,974,0,19932,1731,,,
x,,1870602,2013-09-13 21:43:50,0,CET 6,CN,Melt,lkx_Shore,,,,2013,975,0,,,,,
x,dead,553656,,0,Sey,DE,,,,,,2013,976,0,,,,,
x,,961752,2013-09-29 17:10:36,0,Kayano,CN,LKs,fanzhen0019,kiddly,,,2013,977,0,,,,,
x,,521568,2013-10-02 13:00:06,2,mancuso_JM_,UY,Krisom,Gonzvlo,narakucrimson,,,2013,978,0,14972,711,,,
x,,1867171,2013-10-04 23:05:14,0,Kinomi,AU,tsuka,[CSGA]Ar3sgice,DarknessAngel,,Tsukuyomi,2013,979,0,,,,,
x,,2470093,2013-10-05 4:28:33,0,zlfence,CN,,,,none,,2013,980,0,,,,,
x,,2061922,2013-10-06 11:11:19,0,Sephibro,IT,meiikyuu,galvenize,Snow Note,,,2013,981,0,,,,,
x,,1360278,,0,Yumih,BR,,,,,,2013,982,0,,,,,
x,,1142692,,0,TaMul,KR,,,,,,2013,983,0,,,,,
x,dead,2112092,2013-10-13 22:39:54,3,11t,US,,,,,,2013,984,0,,,,,
x,dead,1617530,,0,Zexion,CL,,,,,,2013,985,0,,,,,
x,,1149962,2013-10-19 11:38:58,0,bigfrog,TW,Fycho,moph,celerih,,,2013,986,0,,,,,
x,dead,1499299,,0,ReySHeL,JP,,,,,,2013,987,0,,,,,
x,,1470352,2013-10-25 6:28:02,0,Trust,CA,LunarSakuya,Nyquill,jonathanlfj,,,2013,988,0,,,,,
x,,1746675,2013-10-27 9:38:35,1,Urushi38,JP,fanzhen0019,Cyclohexane,La Cataline,,,2013,989,0,20192,471,,,
x,,838176,2013-10-30 16:38:33,0,ts8zs,CN,DJPop,NatsumeRin,Skystar,,,2013,990,0,,,,,
x,,1280641,2013-11-02 6:08:42,0,Liiraye,SE,galvenize,RLC,Saten,,,2013,991,0,,,,,
x,,2433507,2013-11-06 0:30:36,3,Koiyuki,CN,popner,Skystar,Nymph,,Minakami Yuki,2013,992,0,20452,611,,,
x,,1145984,2013-11-08 0:39:54,0,Alumetorz,AT,RLC,Skystar,,,,2013,993,0,,,,,
x,,689997,2013-11-11 4:57:49,7,captin1,US,Skystar,Laurier,RLC,,,2013,994,0,20452,1071,,,
x,,2445027,2013-11-14 5:05:44,0,AlexaBM,MD,jonathanlfj,Reiji-RJ,Satellite,,,2013,995,0,,,,,
x,,2023932,,0,Azails,TW,,,,,,2013,996,0,,,,,
x,,444223,,0,UnderminE,TR,,,,,,2013,997,0,,,,,
x,,2001716,,0,Shilkey,SE,,,,,,2013,998,0,,,,,
x,,1927544,,0,ritsu-tanaika,HK,,,,,,2013,999,0,,,,,
x,,53378,2013-11-24 8:29:17,3,ktgster,CA,Alace,James,Al-Azif,,,2013,1000,0,20452,751,,,
x,,2185631,,0,- Melody,DE,,,,,,2013,1001,0,,,,,
x,,1617206,,0,Tsumetaku,TW,,,,,,2013,1002,0,,,,,
x,,2426126,2013-12-03 14:17:59,1,Rakuen,MY,alacat,Rizia,jonathanlfj,,,2013,1003,0,,,,,
x,,2316951,,0,Lust,US,,,,,,2013,1004,0,,,,,
x,,1243669,2013-12-09 1:14:23,11,yf_bmp,CN,MoonFragrance,NatsumeRin,fanzhen0019,,,2013,1005,0,20712,1271,,,
x,,770590,2013-12-13 9:13:29,1,litoluna,JP,Satellite,Colin Hou,Laurier,,,2013,1006,0,,,,,
x,,1156742,2013-12-16 6:43:02,7,Cherry Blossom,FR,,,,,,2013,1007,0,20712,1071,,,
x,,1380253,2013-12-20 21:23:47,0,Awaken,CN,RLC,Skystar,Nymph,,,2013,1008,0,,,,,
x,,243049,2013-12-25 9:18:11,1,smallboat,TW,Saten,Skystar,Lami,,,2013,1009,0,,,,,
x,,1476203,,0,Lecana,JP,,,,,,2014,1010,0,,,,,
x,,2155578,2014-01-11 11:02:12,0,Azer,CA,RLC,jonathanlfj,dsco,,,2014,1011,0,,,,,
x,,1596078,2014-01-11 15:42:08,3,Karia,KR,Fycho,Skystar,winber1,,,2014,1012,0,20972,751,,,
x,,1622450,2014-01-11 21:02:14,0,Sharlo,CN,Lan Wings,jonathanlfj,,,,2014,1013,0,,,,,
x,,678794,2014-01-12 1:42:14,0,10nya,ID,Laurier,Frostmourne,Lasse,,,2014,1014,0,,,,,
x,,1380956,2014-01-14 19:22:12,0,Pandiar,JP,xsrsbsns,LKs,cRyo[iceeicee],,,2014,1015,0,,,,,
x,,2701868,,0,Oriance,US,,,,,,2014,1016,0,,,,,
x,,858416,,0,meetmeetdee,HK,,,,,,2014,1017,0,,,,,
x,,951893,,0,kamisamaaa,CN,,,,,,2014,1018,0,,,,,
x,,762487,2014-01-28 15:22:24,0,Saturnalize,ID,Niva,fanzhen0019,Shiirn,,,2014,1019,0,,,,,
x,,520957,2014-01-30 13:22:19,1,Irie Miyuki,CN,NatsumeRin,La Cataline,Cyril Scarlet,,,2014,1020,0,20972,471,,,
x,,2195646,2014-02-02 2:02:10,0,Kyubey,RU,happy30,Jounzan,Muya,,,2014,1021,0,,,,,
x,,1710462,,0,LexiaLovesU,US,,,,,,2014,1022,0,,,,,
x,,1504456,,0,Oracle,CN,,,,,,2014,1023,0,,,,,
x,,2114779,2014-02-10 5:42:32,0,Ami,DE,Kyshiro,Irreversible,Asphyxia,,,2014,1024,0,,,,,
x,,1340650,,0,Tear,PL,,,,,,2014,1025,0,,,,,
x,,2243053,,0,Luerxa,JP,,,,,,2014,1026,0,,,,,
x,,1416484,2014-02-13 0:42:23,0,Aldwych,FR,,,,none,,2014,1027,0,,,,,
x,,1008962,2014-02-15 4:42:24,1,Lortus,JP,,,,,,2014,1028,0,,,,,
x,,1565739,2014-02-20 18:02:14,1,ZZHBOY,CN,Hollow Wings,Nymph,Skystar,,,2014,1029,0,21232,451,,,
x,,2859670,,0,Lari,KR,,,,,,2014,1030,0,,,,,
x,,2308676,2014-02-21 17:22:17,0,Fatfan Kolek,DE,Mismagius,fanzhen0019,val0108,,,2014,1031,0,,,,,
x,,383807,2014-02-22 5:42:30,1,Alternative,JP,,,,,,2014,1032,0,,,,,
x,,3281474,,0,Nepu,CN,,,,,,2014,1033,0,,,,,
x,,80594,,0,Kazey,FR,,,,,,2014,1034,0,,,,,
x,,2202645,2014-02-26 3:02:26,2,Myxomatosis,DE,Larto,Lesjuh,tieff,,Desperate-kun,2014,1035,0,,,,,
x,,3044645,2014-02-27 3:22:14,3,Momoka,US,Fycho,Star Stream,cRyo[iceeicee],,No Dap,2014,1036,0,21232,751,,,
x,,1444683,2014-02-28 11:02:09,0,emmy,US,11t,Alternative,Hollow Wings,,,2014,1037,0,,,,,
x,,556012,,0,Forseen,LV,,,,,,2014,1038,0,,,,,
x,,1632431,,0,Losertic,KR,,,,,,2014,1039,0,,,,,
x,,1856463,2014-03-02 7:02:41,5,IamKwaN,HK,RLC,jonathanlfj,,,,2014,1040,0,21492,931,,,
x,,2241286,2014-03-03 22:43:23,0,AllStar12,US,Nyquill,Natteke,NatsumeRin,,,2014,1041,0,,,,,
x,,1142651,,0,Main Black,KR,,,,,,2014,1042,0,,,,,
x,,2198472,2014-03-07 1:22:55,7,Avena,IL,fanzhen0019,La Cataline,Mirage,,Priti,2014,1043,0,21492,1071,10,10,
x,,2168923,,0,Ikaros_F,TW,,,,,,2014,1044,0,,,,,
x,,3395780,,0,Akabato,CN,,,,,,2014,1045,0,,,,,
x,,1572001,2014-03-09 3:03:33,1,wa_,PL,banvi,RLC,Kiiwa,,,2014,1046,0,,,,,
x,,1103893,,0,Katyusha,CR,,,,,,2014,1047,0,,,,,
x,,1206417,,0,Gomo Pslvarh,KR,,,,,,2014,1048,0,,,,,
x,,2204515,2014-03-13 3:02:47,3,Mao,DE,La Cataline,Larto,fanzhen0019,,,2014,1049,0,21492,611,,,
x,,1758523,2014-03-15 1:02:31,1,Atrue,CN,jyc-Binggan,lkx_Shore,Fycho,,,2014,1050,0,,,,,
x,,1433656,2014-03-16 11:02:22,0,rinsukir,CN,Fycho,NatsumeRin,Mei,,,2014,1051,0,,,,,
x,not standard,2083612,,0,Vhy,ID,,,,,,2014,1052,0,,,,,
x,,1654186,2014-03-25 2:42:28,0,ColdTooth,US,ztrot,TheVileOne,Irreversible,,,2014,1053,0,,,,,
x,not standard,2575684,,0,YunoFanatic,PH,,,,,,2014,1054,0,,,,,
x,,1367674,,0,wmtokok,HK,,,,,,2014,1055,0,,,,,
x,not standard,743282,2014-03-29 6:02:14,0,Tidek,PL,grumd,,,,,2014,1056,0,,,,,
x,,1074710,,0,El SolarBeam,ID,,,,,,2014,1057,0,,,,,
x,,1309717,,0,ecdonald,JP,,,,,,2014,1058,0,,,,,
x,,409292,2014-04-01 9:22:13,0,Dariano,DO,Lissette,Krisom,ztrot,,,2014,1059,0,,,,,
x,,286740,2014-04-01 21:22:23,0,Koalazy,TW,val0108,Frostmourne,Rucker,,,2014,1060,0,,,,,
x,,1074648,2014-04-03 15:42:08,0,moonlightleaf,CN,cRyo[iceeicee],Fycho,SnowNiNo_,,,2014,1061,0,,,,,
x,,832084,2014-04-08 0:42:17,0,Neta,KR,Laurier,Nathan,,,,2014,1062,0,,,,,
x,,2439246,2014-04-09 17:02:13,0,Asagi,PH,UnitedWeSin,cRyo[iceeicee],HelloSCV,,,2014,1062.5,0,,,,,
x,,1367570,2014-04-11 18:02:28,27,Rizia,HK,Guy,xsrsbsns,Skystar,,Kawaiwkyik,2014,1063,0,21952,1651,,,
x,,2189372,2014-04-13 9:42:32,0,AnimeStyle,DE,Silleth,BounceBabe,smallboat,,,2014,1064,0,,,,,
x,,2208964,2014-04-14 5:02:35,1,Secretpipe,FR,grumd,Jounzan,pishifat,,,2014,1065,0,,,,,
x,,3193504,2014-04-23 8:02:10,12,Kibbleru,CA,Fycho,Skystar,RLC,,,2014,1066,0,21492,1371,,,
x,,1131446,,0,lightr,CN,,,,,,2014,1067,0,,,,,
x,,2459589,2014-04-28 0:42:21,0,F D Flourite,CN,Fycho,Chloe,HabiHolic,,,2014,1068,0,,,,,
x,,1891192,2014-04-28 18:42:24,1,Sylith,KR,,,,,,2014,1069,0,,,,,
x,,1603608,,0,keeeeeeko,JP,,,,,,2014,1070,0,,,,,
x,,1561995,2014-05-03 10:42:17,0,neonat,SG,Snowy Dream,Guy,,,,2014,1071,0,,,,,
x,,1964251,2014-05-09 9:02:09,0,[Twinkle],CN,AngelHoney,RLC,Skystar,,,2014,1072,0,,,,,
x,,2108620,,0,Lach,AU,,,,,,2014,1073,0,,,,,
x,,1823446,2014-05-27 7:22:12,2,Giralda,CA,Nyquill,jonathanlfj,Laurier,,,2014,1074,0,,,,,
x,,573722,2014-05-27 8:22:09,0,samplefish,US,Rizia,Bearizm,Kalibe,,,2014,1075,0,,,,,
x,,2041350,2014-05-27 12:42:23,1,Kamio Misuzu,CN,,,,,,2014,1076,0,,,,,
x,,1826598,2014-05-29 19:02:29,3,Narcissu,CN,jonathanlfj,Asahina Momoko,Skystar,,,2014,1077,0,,,,,
x,,623236,2014-06-03 15:02:08,0,DexFrild,MD,Andrea,ztrot,Bakari,,,2014,1078,0,,,,,
x,,1437117,,0,Zare,DE,,,,,,2014,1079,0,,,,,
x,,1473106,2014-06-11 15:42:43,2,N a s y a,JP,Guy,Rizia,Haruru,,,2014,1080,0,22272,611,,,
x,std,1570876,,0,mingmichael,ID,,,,,,2014,1081,0,,,,,
x,,1525538,2014-06-21 13:22:22,0,Raiku,GB,La Cataline,val0108,fanzhen0019,,,2014,1082,0,,,,,
x,,3076909,2014-06-25 11:42:10,3,Regraz,CN,Nyquill,HabiHolic,ZZHBOY,,,2014,1083,0,,,,,
x,,1422149,,0,CakiP,JP,,,,,,2014,1084,0,,,,,
x,,1965066,,0,Selisi,CN,,,,,,2014,1085,0,,,,,
x,,1347489,2014-06-29 11:02:12,1,Streliteela,CN,,,,,,2014,1086,0,,,,,
x,,1307553,2014-07-04 1:22:15,0,Aka,UA,Nyquill,RLC,iyasine,,,2014,1087,0,,,,,
x,,3250792,2014-07-04 2:22:15,24,ProfessionalBox,FI,RLC,Skystar,byfar,,,2014,1088,0,22532,1591,29,41,
x,,649494,,0,YoshinoSakura,CN,,,,,,2014,1089,0,,,,,
x,,2421275,2014-07-06 2:22:19,0,Metal,US,cheesiest,Frostmourne,,,,2014,1090,0,,,,,
x,,1070575,,0,Teru21,ID,,,,,,2014,1091,0,,,,,
x,,1478292,2014-07-08 4:02:18,3,Krfawy,PL,Diasios,Luxary,Larto,,,2014,1092,0,,,,,
x,,2128920,2014-07-11 0:22:19,1,LeaK,DE,[Luanny],cheesiest,Mismagius,,Timorisu,2014,1093,0,22532,471,,,
x,,3552507,2014-07-14 6:42:12,0,Kinshara,US,captin1,Skystar,jonathanlfj,,,2014,1094,0,,,,,
x,,2484123,2014-07-15 2:42:15,0,Kihhou,US,Skystar,jonathanlfj,nold_1702,,,2014,1095,0,,,,,
x,,587737,2014-07-17 6:22:11,1,Zetera,DE,Lesjuh,La Cataline,-kevincela-,,Sala-,2014,1096,0,22532,431,,,
x,,3034880,2014-07-17 9:22:12,0,xxdeathx,US,Fycho,wcx19911123,Skystar,,,2014,1097,0,,,,,
x,std,3498251,2014-07-19 7:02:12,0,-[ Asuna ]-,ID,Xinely,Saten,jonathanlfj,,,2014,1098,0,,,,,
x,,1482243,2014-07-19 8:42:10,1,Mei,CN,Laurier,cRyo[iceeicee],Satellite,,,2014,1099,0,,,,,
x,,1612624,2014-07-22 12:02:15,9,GoldenWolf,BE,happy30,Muya,,,,2014,1100,0,22532,1211,11,11,
x,dead,2440936,,0,Maeglwn,US,,,,,,2014,1101,0,,,,,
x,dead,2121032,,0,Caffe_[Latte],KR,,,,,,2014,1102,0,,,,,
x,,2207976,,0,Don,NL,,,,,,2014,1103,0,,,,,
x,,1138027,2014-07-31 16:20:07,0,sheela,CA,RLC,Lan Wings,NatsumeRin,,,2014,1103.5,0,,,,,
x,,898306,2014-08-13 9:42:14,0,Yauxo,DE,RLC,jonathanlfj,Avena,,,2014,1104,0,,,,,
x,,1929729,2014-08-20 9:42:15,0,apaffy,US,Nakagawa-Kanon,RLC,Cherry Blossom,,,2014,1105,0,,,,,
x,,1807125,2014-08-24 9:42:24,0,[Vincent],AU,Skystar,val0108,rrtyui,,,2014,1106,0,,,,,
x,,3430690,2014-09-05 4:22:17,0,truonant,CA,11t,alacat,,,,2014,1107,0,,,,,
x,,2687320,2014-09-09 5:42:11,1,Kazuya,HU,,,,,,2014,1108,0,,,1,1,
x,,3178418,2014-09-09 10:42:12,69,pishifat,US,handsome,Monstrata,deetz,,,2014,1109,0,23052,1871,,,27
x,,729632,,0,DevilA1r,JP,,,,,,2014,1110,0,,,,,
x,,745494,2014-09-13 0:02:52,6,Shadren,RU,fergas,,,,,2014,1111,0,23052,1001,,,
x,,1400208,,0,smallbeans,TW,,,,,,2014,1112,0,,,,,
x,,654516,2014-09-16 3:22:21,0,Seikatu,RU,LKs,tsuka,Holoaz,,,2014,1113,0,,,,,
x,,733878,,0,B e N i,JP,,,,,,2014,1114,0,,,,,
x,,3364931,2014-09-23 22:22:49,0,Sellenite,CN,Rizia,Delis,Satellite,,,2014,1115,0,,,,,
x,,1576498,2014-09-27 8:24:28,0,Cloudchaser,CL,Bakari,NatsumeRin,Garven,,,2014,1116,0,,,,,
x,,3003978,2014-09-27 10:03:01,0,Maruyu,PT,Fycho,Bakari,Guy,,Yuzu-,2014,1117,0,,,,,
x,,1409012,2014-09-28 21:02:12,1,CelsiusLK,TH,Skystar,Kibbleru,RLC,,,2014,1118,0,,,,,
x,,2683648,2014-09-30 9:02:10,5,Gaia,CA,cRyo[iceeicee],Kibbleru,iyasine,,,2014,1119,0,23052,931,,,
x,,1052994,2014-09-30 19:42:15,4,Milan-,CL,appleeaterx,HelloSCV,deetz,,,2014,1120,0,23052,851,,,
x,,2377881,2014-10-05 10:20:41,0,Yales,FR,Jounzan,JauiPlaY,NatsumeRin,,,2014,1121,0,,,,,
x,,2697284,2014-10-06 6:00:41,4,Kuron-kun,BR,Mismagius,RLC,Saten,,Near,2014,1122,0,,,,,
x,,805629,,0,KokoroStudiox3,MX,,,,,,2014,1123,0,,,,,
x,,2613342,2014-10-11 11:20:37,0,Knotts,US,Laurier,jonathanlfj,RLC,,,2014,1124,0,,,,,
x,,3620525,2014-10-11 23:22:17,5,pkk,CA,Kibbleru,Momoka,val0108,,,2014,1125,0,23312,911,,,
x,,1686709,2014-10-12 13:40:55,0,Chirony,JP,Guy,Laurier,,,,2014,1126,0,,,,,
x,,1841032,2014-10-12 20:21:06,0,jyu,ID,La Cataline,Loneight,Natteke,,AlpacaCokelat,2014,1127,0,,,,,
x,,4219034,2014-10-14 12:20:33,1,kakifly,CA,,,,,,2014,1128,0,23312,471,,,
x,,2404120,,0,Hard,DE,,,,,,2014,1129,0,,,,,
x,,2123087,2014-10-17 20:00:41,35,handsome,SG,Skystar,Hollow Wings,rrtyui,,,2014,1130,0,23312,1791,38,38,
x,,2248417,2014-10-17 23:01:07,0,KaedekaShizuru,CN,Fycho,Nymph,,,,2014,1131,0,,,,,
